Date,Days_After_Sowing,NDVI_Interpolated,NDVI_Lower_CI,NDVI_Upper_CI,FVC_Interpolated,FVC_Lower_CI,FVC_Upper_CI,Ground_Cover_Percentage,Ground_Cover_Lower_CI,Ground_Cover_Upper_CI,Growth_Stage,Sowing_Date,Harvest_Date,temperature_2m,temperature_min,temperature_max,precipitation,humidity,pressure,wind_speed,cloud_cover,gdd_daily,gdd_cumulative
2024-02-09,129,0.4727707234587345,0.43838472345873447,0.5071567234587345,0.46110103351247783,0.41197817636962064,0.510223890655335,46.11010335124778,41.197817636962064,51.0223890655335,Stem Elongation,2023-10-03,2024-07-30,9.1,7.4,11.8,7.4,88,994.0,13.6,99,9.600000000000001,764.3500000000004
2024-02-10,130,0.47511215467422974,0.4407261546742297,0.5094981546742298,0.4644459352488996,0.4153230781060424,0.5135687923917568,46.44459352488996,41.53230781060424,51.356879239175676,Stem Elongation,2023-10-03,2024-07-30,7.7,4.5,11.4,0.3,91,988.8,7.9,99,7.95,772.3000000000004
2024-02-11,131,0.47745685731698895,0.4430708573169889,0.511842857316989,0.46779551045284135,0.41867265330998416,0.5169183675956985,46.77955104528414,41.867265330998414,51.69183675956985,Stem Elongation,2023-10-03,2024-07-30,6.0,4.1,7.6,5.3,89,993.7,16.9,99,5.85,778.1500000000004
2024-02-12,132,0.47982224999915957,0.44543624999915954,0.5142082499991596,0.47117464285594224,0.42205178571308505,0.5202974999987994,47.117464285594224,42.20517857130851,52.02974999987994,Stem Elongation,2023-10-03,2024-07-30,5.4,3.5,7.7,0.9,85,1005.8,15.3,93,5.6,783.7500000000005
2024-02-13,133,0.48228143123188394,0.4478954312318839,0.516667431231884,0.4746877589026913,0.42556490175983414,0.5238106160455486,47.468775890269136,42.55649017598341,52.38106160455486,Stem Elongation,2023-10-03,2024-07-30,3.8,1.3,7.8,0.6,83,1020.6,10.9,82,4.55,788.3000000000004
2024-02-14,134,0.48498968061364894,0.45060368061364897,0.5193756806136489,0.47855668659092715,0.42943382944806996,0.5276795437337841,47.855668659092714,42.943382944807,52.76795437337841,Stem Elongation,2023-10-03,2024-07-30,5.7,-0.1,9.9,3.6,84,1022.8,11.4,90,4.9,793.2000000000004
2024-02-15,135,0.48806102215538416,0.45367502215538413,0.5224470221553842,0.4829443173648345,0.4338214602219773,0.5320671745076917,48.29443173648345,43.38214602219773,53.20671745076917,Booting,2023-10-03,2024-07-30,9.0,5.3,13.9,0.0,84,1020.4,8.6,94,9.6,802.8000000000004
2024-02-16,136,0.4913416736185106,0.45695567361851064,0.5257276736185106,0.4876309623121581,0.4385081051693009,0.5367538194550151,48.763096231215805,43.85081051693009,53.67538194550151,Booting,2023-10-03,2024-07-30,9.6,5.0,15.7,1.3,84,1018.1,10.6,91,10.35,813.1500000000004
2024-02-17,137,0.4944817619205706,0.46009576192057056,0.5288677619205706,0.49211680274367225,0.44299394560081506,0.5412396598865294,49.211680274367225,44.29939456008151,54.12396598865294,Booting,2023-10-03,2024-07-30,8.7,4.4,11.5,1.4,85,1030.0,10.8,68,7.95,821.1000000000005
2024-02-18,138,0.4972994061191244,0.46291340611912435,0.5316854061191244,0.49614200874160624,0.44701915159874905,0.5452648658844634,49.61420087416062,44.70191515987491,54.526486588446346,Booting,2023-10-03,2024-07-30,7.1,1.9,12.1,1.0,82,1030.9,9.5,78,7.0,828.1000000000005
2024-02-19,139,0.4998764838838423,0.4654904838838423,0.5342624838838423,0.49982354840548904,0.45070069126263185,0.5489464055483462,49.9823548405489,45.070069126263185,54.894640554834616,Booting,2023-10-03,2024-07-30,7.0,6.0,7.7,1.9,84,1027.1,19.0,99,6.85,834.9500000000005
2024-02-20,140,0.5023489134266925,0.4679629134266925,0.5367349134266926,0.5033555906095607,0.45423273346670356,0.552478447752418,50.33555906095607,45.423273346670356,55.247844775241795,Booting,2023-10-03,2024-07-30,5.9,4.2,8.1,1.0,80,1028.6,15.0,95,6.15,841.1000000000005
2024-02-21,141,0.5047816626781592,0.47039566267815913,0.5391676626781592,0.5068309466830845,0.45770808954022735,0.5559538038259417,50.68309466830845,45.77080895402273,55.59538038259417,Booting,2023-10-03,2024-07-30,7.1,3.3,11.2,0.3,70,1021.1,11.3,93,7.25,848.3500000000005
2024-02-22,142,0.5071882611459004,0.4728022611459004,0.5415742611459005,0.5102689444941435,0.4611460873512863,0.5593918016370006,51.02689444941435,46.114608735128634,55.939180163700065,Booting,2023-10-03,2024-07-30,8.3,6.7,9.9,16.8,85,1000.6,22.1,100,8.3,856.6500000000004
2024-02-23,143,0.5095666038223179,0.47518060382231786,0.5439526038223179,0.5136665768890255,0.46454371974616837,0.5627894340318828,51.36665768890255,46.45437197461683,56.27894340318827,Booting,2023-10-03,2024-07-30,4.4,1.4,8.0,1.5,78,999.3,14.7,100,4.7,861.3500000000005
2024-02-24,144,0.5119116898536891,0.47752568985368904,0.5462976898536891,0.5170166997909844,0.4678938426481272,0.5661395569338415,51.70166997909844,46.789384264812725,56.613955693384156,Booting,2023-10-03,2024-07-30,2.6,-0.6,8.5,3.2,81,1004.7,11.1,80,3.95,865.3000000000005
2024-02-25,145,0.5142177281946674,0.47983172819466735,0.5486037281946674,0.5203110402780963,0.4711881831352391,0.5694338974209534,52.031104027809626,47.11881831352391,56.94338974209534,Booting,2023-10-03,2024-07-30,4.2,-0.0,9.7,0.1,71,1006.2,11.3,38,4.85,870.1500000000005
2024-02-26,146,0.5164783897690188,0.4820923897690188,0.5508643897690189,0.523540556812884,0.47441769967002684,0.5726634139557413,52.3540556812884,47.441769967002685,57.26634139557413,Booting,2023-10-03,2024-07-30,5.4,2.1,11.0,0.8,75,1002.5,7.9,100,6.55,876.7000000000005
2024-02-27,147,0.5186867727959756,0.4843007727959756,0.5530727727959757,0.5266953897085366,0.47757253256567944,0.5758182468513938,52.66953897085366,47.75725325656794,57.58182468513938,Booting,2023-10-03,2024-07-30,5.2,3.3,8.4,0.5,87,1012.6,12.5,100,5.85,882.5500000000005
2024-02-28,148,0.5208353679236607,0.48644936792366067,0.5552213679236607,0.5297648113195152,0.4806419541766581,0.5788876684623725,52.97648113195152,48.064195417665815,57.888766846237246,Booting,2023-10-03,2024-07-30,4.4,2.4,6.8,0.0,87,1021.3,5.8,100,4.6,887.1500000000005
2024-02-29,149,0.5229155783091815,0.4885295783091814,0.5573015783091815,0.5327365404416878,0.4836136832988306,0.581859397584545,53.27365404416879,48.36136832988306,58.185939758454495,Booting,2023-10-03,2024-07-30,4.0,-1.6,9.7,0.0,84,1016.0,8.1,38,4.05,891.2000000000005
2024-03-01,150,0.5249148683696813,0.49052886836968124,0.5593008683696813,0.5355926690995446,0.4864698119566875,0.5847155262424019,53.55926690995446,48.64698119566875,58.47155262424019,Booting,2023-10-03,2024-07-30,5.3,0.2,10.8,0.0,87,1007.9,6.6,79,5.5,896.7000000000005
2024-03-02,151,0.526800794082685,0.49241479408268496,0.561186794082685,0.53828684868955,0.4891639915466928,0.5874097058324071,53.828684868955,48.916399154669286,58.74097058324072,Booting,2023-10-03,2024-07-30,6.9,3.2,11.9,0.0,84,1005.9,11.1,70,7.550000000000001,904.2500000000005
2024-03-03,152,0.5284890231840117,0.49410302318401167,0.5628750231840117,0.5406986045485881,0.49157574740573096,0.5898214616914453,54.06986045485881,49.1575747405731,58.982146169144535,Booting,2023-10-03,2024-07-30,8.1,2.2,15.4,0.0,76,1001.1,9.2,37,8.8,913.0500000000004
2024-03-04,153,0.5298834269103523,0.49549742691035226,0.5642694269103523,0.5426906098719319,0.49356775272907466,0.591813467014789,54.269060987193185,49.35677527290746,59.1813467014789,Booting,2023-10-03,2024-07-30,5.6,0.8,8.6,0.1,90,1009.1,9.0,92,4.7,917.7500000000005
2024-03-05,154,0.5311287819865806,0.4967427819865806,0.5655147819865807,0.5444696885522581,0.4953468314094009,0.5935925456951152,54.446968855225805,49.53468314094009,59.35925456951152,Booting,2023-10-03,2024-07-30,5.9,2.5,9.0,2.1,89,1015.2,8.1,90,5.75,923.5000000000005
2024-03-06,155,0.5327522275969563,0.49836622759695626,0.5671382275969563,0.5467888965670804,0.4976660394242232,0.5959117537099375,54.67888965670804,49.76660394242232,59.59117537099375,Booting,2023-10-03,2024-07-30,5.5,2.7,8.9,1.8,86,1020.5,10.5,97,5.800000000000001,929.3000000000004
2024-03-07,156,0.5351350254863829,0.5007490254863829,0.569521025486383,0.5501928935519756,0.5010700364091184,0.5993157506948328,55.019289355197564,50.10700364091184,59.93157506948328,Booting,2023-10-03,2024-07-30,3.2,-1.4,6.7,0.0,74,1022.2,11.6,70,2.6500000000000004,931.9500000000004
2024-03-08,157,0.538017764953494,0.5036317649534939,0.572403764953494,0.5543110927907057,0.5051882356478484,0.6034339499335628,55.43110927907057,50.518823564784846,60.343394993356284,Booting,2023-10-03,2024-07-30,3.6,-1.3,9.4,0.0,69,1014.2,16.0,5,4.05,936.0000000000003
2024-03-09,158,0.5409479978553253,0.5065619978553253,0.5753339978553254,0.5584971397933219,0.5093742826504647,0.6076199969361791,55.84971397933219,50.93742826504647,60.76199969361791,Booting,2023-10-03,2024-07-30,5.8,-0.7,13.5,0.0,69,1004.7,9.4,61,6.4,942.4000000000003
2024-03-10,159,0.5438027779551293,0.5094167779551293,0.5781887779551294,0.5625753970787561,0.513452539935899,0.6116982542216134,56.257539707875615,51.3452539935899,61.16982542216134,Booting,2023-10-03,2024-07-30,8.5,3.5,14.9,0.4,69,996.0,13.8,98,9.2,951.6000000000004
2024-03-11,160,0.5466704478760429,0.5122844478760429,0.5810564478760429,0.566672068394347,0.5175492112514898,0.6157949255372042,56.667206839434705,51.754921125148975,61.579492553720414,Booting,2023-10-03,2024-07-30,7.1,3.1,12.5,0.0,74,1005.8,11.8,53,7.8,959.4000000000003
2024-03-12,161,0.5496183864606792,0.5152323864606791,0.5840043864606792,0.5708834092295417,0.5217605520866845,0.6200062663723989,57.088340922954174,52.17605520866845,62.00062663723989,Booting,2023-10-03,2024-07-30,5.6,3.1,8.9,0.5,82,1016.6,13.5,80,6.0,965.4000000000003
2024-03-13,162,0.5526612435689502,0.5182752435689502,0.5870472435689502,0.5752303479556431,0.526107490812786,0.6243532050985003,57.52303479556431,52.6107490812786,62.43532050985004,Booting,2023-10-03,2024-07-30,7.2,3.6,10.4,3.6,88,1018.5,8.2,96,7.0,972.4000000000003
2024-03-14,163,0.5557948015360576,0.5214088015360576,0.5901808015360577,0.5797068593372252,0.5305840021943681,0.6288297164800825,57.97068593372252,53.058400219436805,62.882971648008244,Booting,2023-10-03,2024-07-30,9.7,6.1,14.8,0.0,84,1016.1,7.8,94,10.45,982.8500000000004
2024-03-15,164,0.5590121271851223,0.5246261271851222,0.5933981271851223,0.584303038835889,0.5351801816930318,0.6334258959787462,58.4303038835889,53.51801816930318,63.34258959787462,Booting,2023-10-03,2024-07-30,10.3,7.6,15.4,1.7,80,1013.9,13.2,92,11.5,994.3500000000004
2024-03-16,165,0.5623063463994222,0.5279203463994222,0.5966923463994223,0.5890090662848889,0.5398862091420317,0.638131923427746,58.90090662848889,53.98862091420317,63.813192342774606,Heading,2023-10-03,2024-07-30,8.5,4.1,12.0,4.9,85,1019.3,16.2,84,8.05,1002.4000000000003
2024-03-17,166,0.5656710219671698,0.5312850219671698,0.6000570219671698,0.5938157456673854,0.5446928885245282,0.6429386028102426,59.381574566738536,54.46928885245283,64.29386028102427,Heading,2023-10-03,2024-07-30,7.3,2.8,12.1,0.0,74,1023.3,5.7,89,7.449999999999999,1009.8500000000004
2024-03-18,167,0.5691000884745727,0.5347140884745727,0.6034860884745727,0.5987144121065324,0.5495915549636753,0.6478372692493897,59.871441210653245,54.95915549636753,64.78372692493896,Heading,2023-10-03,2024-07-30,7.5,3.5,12.5,2.0,83,1017.6,5.2,84,8.0,1017.8500000000004
2024-03-19,168,0.5725877891478108,0.5382017891478108,0.6069737891478109,0.6036968416397298,0.5545739844968726,0.6528196987825869,60.369684163972984,55.457398449687254,65.28196987825869,Heading,2023-10-03,2024-07-30,7.5,2.7,13.5,0.3,84,1020.1,4.8,87,8.1,1025.9500000000003
2024-03-20,169,0.5761286142150559,0.5417426142150559,0.6105146142150559,0.6087551631643656,0.5596323060215084,0.6578780203072228,60.87551631643656,55.96323060215084,65.78780203072228,Heading,2023-10-03,2024-07-30,9.4,3.0,15.7,0.0,73,1020.3,6.7,79,9.35,1035.3000000000002
2024-03-21,170,0.5797172403668067,0.5453312403668067,0.6141032403668067,0.613881771952581,0.5647589148097238,0.6630046290954382,61.388177195258095,56.475891480972386,66.30046290954382,Heading,2023-10-03,2024-07-30,9.7,6.1,13.9,2.5,76,1021.7,13.9,92,10.0,1045.3000000000002
2024-03-22,171,0.5833484708974958,0.5489624708974957,0.6177344708974958,0.6190692441392797,0.5699463869964224,0.6681921012821368,61.90692441392797,56.994638699642245,66.81921012821368,Heading,2023-10-03,2024-07-30,9.9,4.0,15.7,0.0,71,1019.3,9.3,84,9.85,1055.15
2024-03-23,172,0.5870171761135708,0.5526311761135708,0.6214031761135709,0.6243102515908155,0.5751873944479583,0.6734331087336727,62.43102515908156,57.51873944479583,67.34331087336727,Heading,2023-10-03,2024-07-30,6.9,2.3,9.6,3.6,75,1010.5,19.3,63,5.949999999999999,1061.1000000000001
2024-03-24,173,0.59071823359309,0.5563322335930899,0.62510423359309,0.6295974765615571,0.5804746194186999,0.6787203337044143,62.959747656155706,58.04746194186999,67.87203337044143,Heading,2023-10-03,2024-07-30,3.2,1.3,5.2,6.1,82,1009.1,22.6,87,3.25,1064.3500000000001
2024-03-25,174,0.5944464678792611,0.5600604678792611,0.6288324678792612,0.6349235255418016,0.5858006683989444,0.6840463826846588,63.492352554180165,58.58006683989444,68.40463826846587,Heading,2023-10-03,2024-07-30,4.3,1.2,9.2,0.1,71,1007.8,13.1,65,5.199999999999999,1069.5500000000002
2024-03-26,175,0.5981965891853223,0.5638105891853222,0.6325825891853223,0.6402808416933176,0.5911579845504603,0.6894036988361747,64.02808416933176,59.11579845504603,68.94036988361746,Heading,2023-10-03,2024-07-30,6.9,0.0,14.4,0.0,61,995.7,10.9,61,7.2,1076.7500000000002
2024-03-27,176,0.6019631306806367,0.5675771306806366,0.6363491306806367,0.6456616152580524,0.5965387581151952,0.6947844724009096,64.56616152580524,59.65387581151952,69.47844724009096,Heading,2023-10-03,2024-07-30,8.6,3.5,18.1,8.1,74,987.9,13.7,94,10.8,1087.5500000000002
2024-03-28,177,0.605740584946123,0.571354584946123,0.6401265849461231,0.6510579784944615,0.6019351213516043,0.7001808356373187,65.10579784944615,60.19351213516043,70.01808356373186,Heading,2023-10-03,2024-07-30,6.0,1.8,10.0,1.8,73,995.0,16.0,54,5.9,1093.4500000000003
2024-03-29,178,0.6095250459078159,0.5751390459078158,0.6439110459078159,0.6564643512968799,0.6073414941540226,0.705587208439737,65.64643512968799,60.734149415402264,70.5587208439737,Heading,2023-10-03,2024-07-30,9.0,3.8,15.7,2.3,66,1001.0,11.6,95,9.75,1103.2000000000003
2024-03-30,179,0.6133268125010983,0.5789408125010983,0.6477128125010984,0.6618954464301405,0.6127725892872833,0.7110183035729977,66.18954464301406,61.27725892872833,71.10183035729976,Heading,2023-10-03,2024-07-30,13.7,7.7,21.3,0.0,57,999.0,12.2,78,14.5,1117.7000000000003
2024-03-31,180,0.6172185299108384,0.5828325299108383,0.6516045299108384,0.6674550427297691,0.6183321855869119,0.7165778998726263,66.7455042729769,61.83321855869119,71.65778998726263,Heading,2023-10-03,2024-07-30,11.8,5.8,17.8,0.3,74,998.5,7.9,79,11.8,1129.5000000000002
2024-04-01,181,0.6214535055986525,0.5870675055986525,0.6558395055986526,0.6735050079980751,0.6243821508552179,0.7226278651409322,67.3505007998075,62.43821508552179,72.26278651409322,Heading,2023-10-03,2024-07-30,9.5,5.8,12.5,2.1,72,998.8,16.2,95,9.15,1138.6500000000003
2024-04-02,182,0.6265567405639663,0.5921707405639662,0.6609427405639663,0.6807953436628089,0.6316724865199518,0.7299182008056662,68.0795343662809,63.16724865199518,72.99182008056661,Heading,2023-10-03,2024-07-30,7.9,5.4,11.5,0.7,71,1011.4,19.3,51,8.45,1147.1000000000004
2024-04-03,183,0.6329302077704735,0.5985442077704735,0.6673162077704735,0.6899002968149621,0.640777439672105,0.7390231539578194,68.99002968149621,64.0777439672105,73.90231539578194,Heading,2023-10-03,2024-07-30,8.6,6.0,11.7,2.8,74,1011.6,14.0,91,8.85,1155.9500000000003
2024-04-04,184,0.6396185855726773,0.6052325855726772,0.6740045855726773,0.6994551222466818,0.6503322651038246,0.748577979389539,69.94551222466818,65.03322651038246,74.8577979389539,Heading,2023-10-03,2024-07-30,10.8,8.9,14.2,5.9,84,1014.2,19.2,86,11.55,1167.5000000000002
2024-04-05,185,0.6439975477704546,0.6096115477704546,0.6783835477704546,0.7057107825292208,0.6565879253863637,0.7548336396720781,70.57107825292208,65.65879253863636,75.48336396720781,Heading,2023-10-03,2024-07-30,14.2,8.7,20.9,0.7,73,1016.3,12.6,95,14.799999999999999,1182.3000000000002
